"Index","date","strong_team","weak_team","strong_score","weak_score","tournament","strong_overall","weak_overall","strong_attack","weak_attack","strong_midfield","weak_midfield","strong_deffense","weak_deffense","strong_bu_speed","weak_bu_speed","strong_bu_passing","weak_bu_passing","strong_bu_positioning","weak_bu_positioning","strong_cc_crossing","weak_cc_crossing","strong_cc_passing","weak_cc_passing","strong_cc_shooting","weak_cc_shooting","strong_cc_positioning","weak_cc_positioning","strong_aggression","weak_aggression","strong_preassure","weak_preassure","strong_avg_age","weak_avg_age","win","dif_overall","dif_attack","dif_midfield","dif_deffense","dif_bu_speed","dif_bu_passing","dif_cc_crossing","dif_cc_passing","dif_cc_shooting","dif_aggression","dif_preassure","dif_avg_age"
"701",2014-11-16,"Belgium","Wales",0,0,"UEFA Euro qualification",80,73,80,64,79,74,79,72,39,60,45,44,"Organised","Organised",37,46,36,53,45,40,"Free Form","Organised",42,53,48,48,25,25.57,0,7,16,5,7,-21,1,-9,-17,5,-11,0,-0.57
"702",2014-11-18,"Brazil","Austria",2,1,"Friendly",82,73,82,71,80,76,81,72,62,37,48,53,"Organised","Organised",42,37,57,38,54,49,"Organised","Organised",37,37,61,34,24.61,25.61,1,9,11,4,9,25,-5,5,19,5,0,27,-1
"703",2014-11-18,"Venezuela","Bolivia",2,3,"Friendly",70,65,73,66,64,64,70,63,29,33,33,30,"Organised","Organised",25,32,32,29,32,49,"Organised","Organised",44,45,33,34,25.39,27.43,0,5,7,0,7,-4,3,-7,3,-17,-1,-1,-2.04
"704",2014-11-18,"Chile","Uruguay",1,2,"Friendly",75,75,78,76,74,73,74,75,62,36,42,55,"Organised","Organised",50,34,65,51,54,37,"Organised","Organised",44,56,35,44,26.57,25.26,0,0,2,1,-1,26,-13,16,14,17,-12,-9,1.31
"705",2014-11-18,"France","Sweden",1,0,"Friendly",81,75,85,77,80,72,80,74,48,49,36,32,"Organised","Organised",52,39,49,33,52,68,"Organised","Organised",46,59,36,42,26.3,27.48,1,6,8,8,6,-1,4,13,16,-16,-13,-6,-1.18
"706",2014-11-18,"Russia","Hungary",2,1,"Friendly",76,70,77,70,74,70,74,68,45,52,45,53,"Organised","Organised",66,64,64,47,49,52,"Organised","Organised",47,47,47,47,26.3,25.87,1,6,7,4,6,-7,-8,2,17,-3,0,0,0.43
"707",2014-11-18,"Ireland","USA",4,1,"Friendly",74,74,75,76,76,71,73,73,45,41,45,58,"Organised","Organised",50,50,40,66,50,35,"Organised","Organised",40,35,40,35,28.09,25.91,1,0,-1,5,0,4,-13,0,-26,15,5,5,2.18
"708",2014-11-18,"Paraguay","Peru",1,2,"Friendly",70,69,72,74,69,67,69,67,33,50,52,64,"Organised","Organised",32,50,33,65,48,50,"Organised","Organised",45,45,33,35,25.65,24.43,0,1,-2,2,2,-17,-12,-18,-32,-2,0,-2,1.22
"709",2014-11-18,"Argentina","Portugal",0,1,"Friendly",82,80,87,83,80,80,80,79,32,55,39,31,"Organised","Organised",36,52,34,30,68,48,"Free Form","Free Form",55,47,60,47,27.09,27.65,0,2,4,0,1,-23,8,-16,4,20,8,13,-0.559999999999999
"710",2014-11-18,"Denmark","Romania",0,2,"Friendly",74,73,75,73,73,71,76,71,65,51,50,52,"Organised","Organised",51,69,38,40,49,55,"Organised","Organised",44,47,47,47,26.35,27.26,0,1,2,2,5,14,-2,-18,-2,-6,-3,0,-0.91
"711",2014-11-18,"England","Scotland",3,1,"Friendly",80,72,82,76,77,72,78,70,54,40,56,45,"Organised","Organised",67,55,56,40,51,55,"Organised","Organised",47,50,43,40,24.74,27.7,1,8,6,5,8,14,11,12,16,-4,-3,3,-2.96
"712",2014-11-18,"Colombia","Slovenia",1,0,"Friendly",78,71,81,71,79,67,75,68,50,51,49,53,"Organised","Organised",50,67,50,66,65,50,"Organised","Organised",55,36,45,46,25.65,26.91,1,7,10,12,7,-1,-4,-17,-16,15,19,-1,-1.26
"713",2014-11-18,"Germany","Spain",1,0,"Friendly",84,83,83,82,83,84,79,82,63,37,40,40,"Organised","Organised",48,37,48,41,63,56,"Organised","Free Form",57,50,44,37,24.91,25.57,1,1,1,-1,-3,26,0,11,7,7,7,7,-0.66
"714",2014-11-19,"Ivory Coast","Cameroon",0,0,"African Cup of Nations qualification",77,76,78,76,77,72,73,76,66,40,49,44,"Organised","Organised",73,68,59,52,53,50,"Organised","Organised",51,48,51,58,27.09,26.48,0,1,2,5,-3,26,5,5,7,3,3,-7,0.609999999999999
"715",2014-11-30,"Ivory Coast","South Africa",0,2,"Friendly",75,68,77,68,72,69,72,67,66,39,49,37,"Organised","Organised",73,66,59,51,53,57,"Organised","Organised",51,45,51,55,25.3,24.3,0,7,9,3,5,27,12,7,8,-4,6,-4,1
"716",2015-01-10,"Cameroon","South Africa",1,1,"Friendly",71,68,76,68,65,69,74,67,40,39,44,37,"Organised","Organised",68,66,52,51,50,57,"Organised","Organised",48,45,58,55,23.39,24.3,0,3,8,-4,7,1,7,2,1,-7,3,3,-0.91
"717",2015-01-15,"Ivory Coast","Sweden",0,2,"Friendly",75,74,77,77,72,72,72,74,66,49,49,32,"Organised","Organised",73,39,59,33,53,68,"Organised","Organised",51,59,51,42,25.3,26.09,0,1,0,0,-2,17,17,34,26,-15,-8,9,-0.789999999999999
"718",2015-01-17,"Korea Republic","Australia",1,0,"AFC Asian Cup",71,70,73,73,72,69,67,65,55,39,40,46,"Organised","Organised",38,65,45,55,45,30,"Free Form","Organised",48,55,51,48,26.57,25.65,1,1,0,3,2,16,-6,-27,-10,15,-7,3,0.920000000000002
"719",2015-01-19,"Sweden","Finland",0,1,"Friendly",74,69,77,68,72,70,74,67,49,56,32,58,"Organised","Organised",39,53,33,47,68,53,"Organised","Organised",59,30,42,33,26.09,25.96,0,5,9,2,7,-7,-26,-14,-14,15,29,9,0.129999999999999
"720",2015-01-28,"Ivory Coast","Cameroon",1,0,"African Cup of Nations",75,71,77,76,72,65,72,74,66,40,49,44,"Organised","Organised",73,68,59,52,53,50,"Organised","Organised",51,48,51,58,25.3,23.39,1,4,1,7,-2,26,5,5,7,3,3,-7,1.91
"721",2015-01-28,"Chile","USA",3,2,"Friendly",75,74,76,71,75,75,73,72,62,41,42,58,"Organised","Organised",50,50,65,66,54,35,"Organised","Organised",44,35,35,35,26.83,25.65,1,1,5,0,1,21,-16,0,-1,19,9,0,1.18
"722",2015-01-31,"Australia","Korea Republic",2,1,"AFC Asian Cup",70,70,74,64,69,71,67,69,39,55,46,40,"Organised","Organised",65,38,55,45,30,45,"Organised","Free Form",55,48,48,51,25.83,25.3,1,0,10,-2,-2,-16,6,27,10,-15,7,-3,0.529999999999998
"723",2015-03-25,"Denmark","USA",3,2,"Friendly",74,74,75,76,73,73,75,74,65,41,50,58,"Organised","Free Form",51,43,38,54,49,35,"Organised","Free Form",44,42,47,38,26.35,25.91,1,0,-1,0,1,24,-8,8,-16,14,2,9,0.440000000000001
"724",2015-03-25,"Germany","Australia",2,2,"Friendly",84,70,79,74,84,69,80,67,63,39,40,46,"Organised","Organised",48,65,48,55,63,30,"Organised","Organised",57,55,44,48,24.83,25.43,0,14,5,15,13,24,-6,-17,-7,33,2,-4,-0.600000000000001
"725",2015-03-25,"Scotland","Northern Ireland",1,0,"Friendly",72,69,71,71,72,68,70,68,40,57,45,55,"Organised","Organised",55,45,40,50,55,62,"Organised","Organised",50,50,40,40,27.43,27,1,3,0,4,2,-17,-10,10,-10,-7,0,0,0.43
"726",2015-03-26,"France","Brazil",1,3,"Friendly",81,81,82,79,81,81,80,81,48,62,36,48,"Organised","Organised",52,42,49,57,52,54,"Organised","Organised",46,37,36,61,26.17,24.3,0,0,3,0,-1,-14,-12,10,-8,-2,9,-25,1.87
"727",2015-03-28,"Italy","Bulgaria",2,2,"UEFA Euro qualification",79,69,78,67,76,69,82,67,49,54,48,54,"Organised","Organised",63,63,38,62,42,33,"Organised","Organised",44,32,34,48,26.91,26.65,0,10,11,7,15,-5,-6,0,-24,9,12,-14,0.260000000000002
"728",2015-03-28,"Netherlands","Turkey",1,1,"UEFA Euro qualification",80,77,80,78,80,78,78,74,45,51,37,55,"Organised","Organised",52,49,55,48,39,52,"Organised","Organised",50,47,48,50,25.13,25.91,0,3,2,2,4,-6,-18,3,7,-13,3,-2,-0.780000000000001
"729",2015-03-29,"Brazil","Chile",1,0,"Friendly",82,76,82,77,80,73,82,69,62,62,48,42,"Organised","Organised",42,50,57,65,54,54,"Organised","Organised",37,44,61,35,24.7,27.26,1,6,5,7,13,0,6,-8,-8,0,-7,26,-2.56
"730",2015-03-29,"France","Denmark",2,0,"Friendly",81,75,82,74,79,73,80,76,48,65,36,50,"Organised","Organised",52,51,49,38,52,49,"Organised","Organised",46,44,36,47,25.65,26.43,1,6,8,6,4,-17,-14,1,11,3,2,-11,-0.780000000000001
"731",2015-03-29,"Greece","Hungary",0,0,"UEFA Euro qualification",74,70,75,73,72,71,76,66,55,52,60,53,"Organised","Organised",70,55,60,62,62,42,"Organised","Organised",56,47,30,47,25.26,26.87,0,4,2,1,10,3,7,15,-2,20,9,-17,-1.61
"732",2015-03-29,"Poland","Ireland",1,1,"UEFA Euro qualification",75,74,80,77,71,76,74,73,50,45,34,45,"Organised","Organised",47,50,36,40,38,50,"Organised","Organised",38,40,37,40,25.61,28,0,1,3,-5,1,5,-11,-3,-4,-12,-2,-3,-2.39
"733",2015-03-29,"Northern Ireland","Finland",2,1,"UEFA Euro qualification",69,69,68,68,67,71,68,67,57,56,55,58,"Organised","Organised",45,53,50,47,62,53,"Organised","Organised",50,30,40,33,26.43,25.52,1,0,0,-4,1,1,-3,-8,3,9,20,7,0.91
"734",2015-03-31,"England","Italy",1,1,"Friendly",80,79,82,78,78,76,79,82,54,49,56,48,"Organised","Organised",67,63,56,38,51,42,"Organised","Organised",47,44,43,34,25.09,26.91,0,1,4,2,-3,5,8,4,18,9,3,9,-1.82
"735",2015-03-31,"Korea Republic","New Zealand",1,0,"Friendly",70,65,64,65,69,60,70,66,55,44,40,65,"Organised","Organised",38,65,45,50,45,35,"Free Form","Organised",48,53,51,30,24.83,23.04,1,5,-1,9,4,11,-25,-27,-5,10,-5,21,1.79
"736",2015-03-31,"Spain","Netherlands",0,2,"Friendly",83,80,80,80,84,80,82,78,41,45,38,37,"Organised","Organised",41,52,38,55,57,39,"Free Form","Organised",47,50,37,48,25.35,25.13,0,3,0,4,4,-4,1,-11,-17,18,-3,-11,0.220000000000002
"737",2015-03-31,"Venezuela","Peru",1,0,"Friendly",71,70,73,72,69,68,68,69,29,50,33,64,"Organised","Organised",25,50,32,65,32,50,"Organised","Organised",44,45,33,35,26.35,25.09,1,1,1,1,-1,-21,-31,-25,-33,-18,-1,-2,1.26
"738",2015-03-31,"Switzerland","USA",1,1,"Friendly",76,73,75,75,76,73,75,69,48,41,52,58,"Organised","Free Form",51,43,48,54,43,35,"Organised","Free Form",45,42,47,38,24.87,24.7,0,3,0,3,6,7,-6,8,-6,8,3,9,0.170000000000002
"739",2015-04-15,"Mexico","USA",0,2,"Friendly",76,73,78,75,76,73,74,69,53,41,54,58,"Organised","Free Form",58,43,68,54,38,35,"Organised","Free Form",58,42,46,38,26.09,24.7,0,3,3,3,5,12,-4,15,14,3,16,8,1.39
"740",2015-06-05,"Netherlands","USA",3,4,"Friendly",80,74,81,76,80,73,78,72,45,41,37,58,"Organised","Free Form",52,43,55,54,39,35,"Organised","Free Form",50,42,48,38,25.22,25.17,0,6,5,7,6,4,-21,9,1,4,8,10,0.0499999999999972
"741",2015-06-07,"Brazil","Mexico",2,0,"Friendly",82,71,82,72,81,69,82,69,62,53,48,54,"Organised","Organised",42,58,57,68,54,38,"Organised","Organised",37,58,61,46,24.7,26.87,1,11,10,12,13,9,-6,-16,-11,16,-21,15,-2.17
"742",2015-06-07,"France","Belgium",3,4,"Friendly",81,81,82,79,80,81,79,79,48,39,36,45,"Organised","Organised",52,37,49,36,52,45,"Organised","Free Form",46,42,36,48,25.65,25.22,0,0,3,-1,0,9,-9,15,13,7,4,-12,0.43
"743",2015-06-07,"England","Ireland",0,0,"Friendly",80,74,82,75,78,74,79,71,54,45,56,45,"Organised","Organised",67,50,56,40,51,50,"Organised","Organised",47,40,43,40,24.87,27.96,0,6,7,4,8,9,11,17,16,1,7,3,-3.09
"744",2015-06-08,"Sweden","Norway",0,0,"Friendly",74,72,80,71,75,73,72,71,49,70,45,59,"Organised","Organised",64,52,33,68,37,61,"Organised","Organised",59,47,42,33,26.52,24.78,0,2,9,2,1,-21,-14,12,-35,-24,12,9,1.74
"745",2015-06-08,"Turkey","Bulgaria",4,0,"Friendly",76,68,78,67,78,69,74,67,51,54,55,54,"Organised","Organised",49,63,48,62,52,33,"Organised","Organised",47,32,50,48,25.91,26.65,1,8,11,9,7,-3,1,-14,-14,19,15,2,-0.739999999999998
"746",2015-06-10,"Germany","USA",1,2,"Friendly",84,74,82,76,80,73,82,72,63,41,40,58,"Organised","Free Form",48,43,48,54,63,35,"Organised","Free Form",57,42,44,38,25.26,25.17,0,10,6,7,10,22,-18,5,-6,28,15,6,0.0899999999999999
"747",2015-06-11,"Chile","Ecuador",2,0,"Copa América",76,71,77,72,74,73,73,67,62,50,42,64,"Organised","Organised",50,50,65,65,54,50,"Organised","Organised",44,45,35,35,27.17,26.48,1,5,5,1,6,12,-22,0,0,4,-1,0,0.690000000000001
"748",2015-06-12,"Mexico","Bolivia",0,0,"Copa América",71,68,72,70,69,65,69,67,53,33,54,30,"Organised","Organised",58,32,68,29,38,49,"Organised","Organised",58,45,46,34,26.87,26.39,0,3,2,4,2,20,24,26,39,-11,13,12,0.48
"749",2015-06-12,"Belgium","Wales",0,1,"UEFA Euro qualification",81,73,79,75,81,70,79,72,39,60,45,44,"Organised","Organised",37,46,36,53,45,40,"Free Form","Organised",42,53,48,48,25.22,24.7,0,8,4,11,7,-21,1,-9,-17,5,-11,0,0.52
"750",2015-06-13,"Argentina","Paraguay",2,2,"Copa América",82,71,86,68,80,71,81,69,32,33,39,52,"Organised","Organised",36,32,34,33,68,48,"Free Form","Organised",55,45,60,33,27.09,26.3,0,11,18,9,12,-1,-13,4,1,20,10,27,0.789999999999999
"751",2015-06-13,"Hungary","Finland",1,0,"UEFA Euro qualification",70,68,72,69,72,66,67,66,52,56,53,58,"Organised","Organised",55,53,62,47,42,53,"Organised","Organised",47,30,47,33,26.83,24.65,1,2,3,6,1,-4,-5,2,15,-11,17,14,2.18
"752",2015-06-13,"Ireland","Scotland",1,1,"UEFA Euro qualification",74,73,75,75,74,71,71,71,45,40,45,45,"Organised","Organised",50,55,40,40,50,55,"Organised","Organised",40,50,40,40,27.96,26.48,0,1,0,3,0,5,0,-5,0,-5,-10,0,1.48
"753",2015-06-13,"Romania","Northern Ireland",0,0,"UEFA Euro qualification",72,69,72,69,71,70,71,67,51,57,52,55,"Organised","Organised",69,45,40,50,55,62,"Organised","Organised",47,50,47,40,25.91,26.74,0,3,3,1,4,-6,-3,24,-10,-7,-3,7,-0.829999999999998
"754",2015-06-14,"Brazil","Peru",2,1,"Copa América",82,71,82,77,81,68,82,69,62,50,48,64,"Organised","Organised",42,50,57,65,54,50,"Organised","Organised",37,45,61,35,24.7,26.09,1,11,5,13,13,12,-16,-8,-8,4,-8,26,-1.39
"755",2015-06-14,"Colombia","Venezuela",0,1,"Copa América",78,71,81,73,79,69,75,68,50,29,49,33,"Organised","Organised",50,25,50,32,65,32,"Organised","Organised",55,44,45,33,24.78,26.35,0,7,8,10,7,21,16,25,18,33,11,12,-1.57
"756",2015-06-14,"Russia","Austria",0,1,"UEFA Euro qualification",77,74,78,72,77,76,75,73,45,37,45,53,"Organised","Organised",66,37,64,38,49,49,"Organised","Organised",47,37,47,34,26.65,25.22,0,3,6,1,2,8,-8,29,26,0,10,13,1.43
"757",2015-06-14,"England","Slovenia",3,2,"UEFA Euro qualification",80,73,82,73,78,71,79,69,54,51,56,53,"Organised","Organised",67,67,56,66,51,45,"Organised","Organised",47,36,43,46,24.87,26.35,1,7,9,7,10,3,3,0,-10,6,11,-3,-1.48
"758",2015-06-15,"Chile","Mexico",3,3,"Copa América",76,71,77,72,74,69,73,69,62,53,42,54,"Organised","Organised",50,58,65,68,54,38,"Organised","Organised",44,58,35,46,27.17,26.87,0,5,5,5,4,9,-12,-8,-3,16,-14,-11,0.300000000000001
"759",2015-06-15,"Ecuador","Bolivia",2,3,"Copa América",71,68,72,70,73,65,67,67,50,33,64,30,"Organised","Organised",50,32,65,29,50,49,"Organised","Organised",45,45,35,34,26.48,26.39,0,3,2,8,0,17,34,18,36,1,0,1,0.0899999999999999
"760",2015-06-16,"Argentina","Uruguay",1,0,"Copa América",82,76,86,75,80,74,81,77,32,36,39,55,"Organised","Organised",36,34,34,51,68,37,"Free Form","Organised",55,56,60,44,27.09,26.22,1,6,11,6,4,-4,-16,2,-17,31,-1,16,0.870000000000001
"761",2015-06-16,"Portugal","Italy",1,0,"Friendly",80,79,83,78,80,77,77,81,55,52,31,54,"Organised","Organised",52,60,30,42,48,42,"Free Form","Organised",47,44,47,34,27.91,26.74,1,1,5,3,-4,3,-23,-8,-12,6,3,13,1.17
"762",2015-06-16,"Poland","Greece",0,0,"Friendly",76,75,80,75,74,72,74,75,50,55,34,60,"Free Form","Organised",47,70,36,60,38,62,"Free Form","Organised",38,56,37,30,25.91,24.78,0,1,5,2,-1,-5,-26,-23,-24,-24,-18,7,1.13
"763",2015-06-17,"Brazil","Colombia",0,1,"Copa América",82,78,82,81,81,79,82,75,62,50,48,49,"Organised","Organised",42,50,57,50,54,65,"Organised","Organised",37,55,61,45,24.7,24.78,0,4,1,2,7,12,-1,-8,7,-11,-18,16,-0.0800000000000018
"764",2015-06-18,"Peru","Venezuela",1,0,"Copa América",71,71,77,73,68,69,69,68,50,29,64,33,"Organised","Organised",50,25,65,32,50,32,"Organised","Organised",45,44,35,33,26.09,26.35,1,0,4,-1,1,21,31,25,33,18,1,2,-0.260000000000002
"765",2015-06-19,"Chile","Bolivia",5,0,"Copa América",76,68,77,70,74,65,73,67,62,33,42,30,"Organised","Organised",50,32,65,29,54,49,"Organised","Organised",44,45,35,34,27.17,26.39,1,8,7,9,6,29,12,18,36,5,-1,1,0.780000000000001
"766",2015-06-19,"Mexico","Ecuador",1,2,"Copa América",71,71,72,72,69,73,69,67,53,50,54,64,"Organised","Organised",58,50,68,65,38,50,"Organised","Organised",58,45,46,35,26.87,26.48,0,0,0,-4,2,3,-10,8,3,-12,13,11,0.390000000000001
"767",2015-06-20,"Uruguay","Paraguay",1,1,"Copa América",76,71,75,68,74,71,77,69,36,33,55,52,"Organised","Organised",34,32,51,33,37,48,"Organised","Organised",56,45,44,33,26.22,26.3,0,5,7,3,8,3,3,2,18,-11,11,11,-0.0800000000000018
"768",2015-06-21,"Brazil","Venezuela",2,1,"Copa América",82,71,82,73,81,69,82,68,62,29,48,33,"Organised","Organised",42,25,57,32,54,32,"Organised","Organised",37,44,61,33,24.7,26.35,1,11,9,12,14,33,15,17,25,22,-7,28,-1.65
"769",2015-06-21,"Colombia","Peru",0,0,"Copa América",78,71,81,77,79,68,75,69,50,50,49,64,"Organised","Organised",50,50,50,65,65,50,"Organised","Organised",55,45,45,35,24.78,26.09,0,7,4,11,6,0,-15,0,-15,15,10,10,-1.31
"770",2015-06-24,"Chile","Uruguay",1,0,"Copa América",76,76,77,75,74,74,73,77,62,36,42,55,"Organised","Organised",50,34,65,51,54,37,"Organised","Organised",44,56,35,44,27.17,26.22,1,0,2,0,-4,26,-13,16,14,17,-12,-9,0.950000000000003
"771",2015-06-25,"Peru","Bolivia",3,1,"Copa América",71,68,77,70,68,65,69,67,50,33,64,30,"Organised","Organised",50,32,65,29,50,49,"Organised","Organised",45,45,35,34,26.09,26.39,1,3,7,3,2,17,34,18,36,1,0,1,-0.300000000000001
"772",2015-06-26,"Argentina","Colombia",0,0,"Copa América",82,78,86,81,80,78,81,74,32,50,39,49,"Organised","Organised",36,50,34,50,68,65,"Free Form","Organised",55,55,60,45,26.91,24.7,0,4,5,2,7,-18,-10,-14,-16,3,0,15,2.21
"773",2015-06-27,"Brazil","Paraguay",1,1,"Copa América",82,71,82,68,80,71,83,69,62,33,48,52,"Organised","Organised",42,32,57,33,54,48,"Organised","Organised",37,45,61,33,24.96,26.3,0,11,14,9,14,29,-4,10,24,6,-8,28,-1.34
"774",2015-06-29,"Chile","Peru",2,1,"Copa América",76,71,76,78,76,69,73,72,62,50,42,64,"Organised","Organised",50,50,65,65,54,50,"Organised","Organised",44,45,35,35,27.22,26.39,1,5,-2,7,1,12,-22,0,0,4,-1,0,0.829999999999998
"775",2015-06-30,"Argentina","Paraguay",6,1,"Copa América",82,71,86,68,80,71,81,69,32,33,39,52,"Organised","Organised",36,32,34,33,68,48,"Free Form","Organised",55,45,60,33,26.91,26.3,1,11,18,9,12,-1,-13,4,1,20,10,27,0.609999999999999
"776",2015-07-03,"Peru","Paraguay",2,0,"Copa América",71,71,78,68,69,71,72,69,50,33,64,52,"Organised","Organised",50,32,65,33,50,48,"Organised","Organised",45,45,35,33,26.39,26.3,1,0,10,-2,3,17,12,18,32,2,0,2,0.0899999999999999
"777",2015-07-04,"Argentina","Chile",0,0,"Copa América",82,76,86,76,80,76,81,73,32,62,39,42,"Organised","Organised",36,50,34,65,68,54,"Free Form","Organised",55,44,60,35,26.91,27.22,0,6,10,4,8,-30,-3,-14,-31,14,11,25,-0.309999999999999
"778",2015-09-03,"Norway","Bulgaria",1,0,"UEFA Euro qualification",71,68,69,67,72,70,70,66,70,54,59,54,"Organised","Organised",52,63,68,62,61,33,"Organised","Organised",47,32,33,48,24.17,26.52,1,3,2,2,4,16,5,-11,6,28,15,-15,-2.35
"779",2015-09-04,"Germany","Poland",3,1,"UEFA Euro qualification",84,75,82,78,82,72,78,74,63,50,40,34,"Organised","Free Form",48,47,48,36,63,38,"Organised","Free Form",57,38,44,37,24.96,26.52,1,9,4,10,4,13,6,1,12,25,19,7,-1.56
"780",2015-09-04,"Greece","Finland",0,1,"UEFA Euro qualification",74,69,78,69,73,68,74,68,55,56,60,58,"Organised","Organised",70,53,60,47,62,53,"Organised","Organised",56,30,30,33,25.83,25.26,0,5,9,5,6,-1,2,17,13,9,26,-3,0.569999999999997
"781",2015-09-04,"Romania","Hungary",0,0,"UEFA Euro qualification",72,70,71,70,72,71,70,67,51,52,52,53,"Organised","Organised",69,55,40,62,55,42,"Organised","Organised",47,47,47,47,26.17,26.96,0,2,1,1,3,-1,-1,14,-22,13,0,0,-0.789999999999999
"782",2015-09-04,"France","Portugal",1,0,"Friendly",81,80,80,83,80,80,80,75,48,55,36,31,"Organised","Organised",52,52,49,30,52,48,"Organised","Free Form",46,47,36,47,25.83,27.35,1,1,-3,0,5,-7,5,0,19,4,-1,-11,-1.52
"783",2015-09-05,"Chile","Paraguay",3,2,"Friendly",76,71,76,72,76,71,73,71,62,33,42,52,"Organised","Organised",50,32,65,33,54,48,"Organised","Organised",44,45,35,33,27.26,26.48,1,5,4,5,2,29,-10,18,32,6,-1,2,0.780000000000001
"784",2015-09-05,"Russia","Sweden",1,0,"UEFA Euro qualification",77,74,78,80,77,75,75,72,45,49,45,45,"Organised","Organised",66,64,64,33,49,37,"Organised","Organised",47,59,47,42,26.65,26.3,1,3,-2,2,3,-4,0,2,31,12,-12,5,0.349999999999998
"785",2015-09-05,"Switzerland","Slovenia",3,2,"UEFA Euro qualification",77,72,76,72,77,71,78,68,48,51,52,53,"Organised","Organised",51,67,48,66,43,45,"Organised","Organised",45,36,47,46,24,26.39,1,5,4,6,10,-3,-1,-16,-18,-2,9,1,-2.39
"786",2015-09-06,"Italy","Bulgaria",1,0,"UEFA Euro qualification",79,68,79,67,79,70,77,66,52,54,54,54,"Organised","Organised",60,63,42,62,42,33,"Organised","Organised",44,32,34,48,26.48,26.52,1,11,12,9,11,-2,0,-3,-20,9,12,-14,-0.0399999999999991
"787",2015-09-06,"Netherlands","Turkey",0,3,"UEFA Euro qualification",79,76,78,78,82,77,77,75,45,51,37,55,"Organised","Organised",52,49,55,48,39,52,"Organised","Organised",50,47,48,50,24.35,25.09,0,3,0,5,2,-6,-18,3,7,-13,3,-2,-0.739999999999998
"788",2015-09-07,"Hungary","Northern Ireland",1,1,"UEFA Euro qualification",70,69,70,69,71,69,67,67,52,57,53,55,"Organised","Organised",55,45,62,50,42,62,"Organised","Organised",47,50,47,40,26.96,26.43,0,1,1,2,0,-5,-2,10,12,-20,-3,7,0.530000000000001
"789",2015-09-07,"Greece","Romania",0,0,"UEFA Euro qualification",74,72,78,71,73,72,74,70,55,51,60,52,"Organised","Organised",70,69,60,40,62,55,"Organised","Organised",56,47,30,47,25.83,26.17,0,2,7,1,4,4,8,1,20,7,9,-17,-0.340000000000003
"790",2015-09-07,"Germany","Scotland",3,2,"UEFA Euro qualification",84,73,82,76,82,72,78,70,63,40,40,45,"Organised","Organised",48,55,48,40,63,55,"Organised","Organised",57,50,44,40,24.96,27.57,1,11,6,10,8,23,-5,-7,8,8,7,4,-2.61
"791",2015-09-08,"England","Switzerland",2,0,"UEFA Euro qualification",80,77,81,76,78,77,78,78,54,48,56,52,"Organised","Organised",67,51,56,48,51,43,"Organised","Organised",47,45,43,47,25.09,24,1,3,5,1,0,6,4,16,8,8,2,-4,1.09
"792",2015-09-08,"Argentina","Mexico",2,2,"Friendly",82,76,86,79,80,77,81,74,32,53,39,54,"Organised","Organised",36,58,34,68,68,38,"Free Form","Organised",55,58,60,46,26.91,26.52,0,6,7,3,7,-21,-15,-22,-34,30,-3,14,0.390000000000001
"793",2015-09-08,"Sweden","Austria",1,4,"UEFA Euro qualification",74,74,80,71,75,74,72,74,49,37,45,53,"Organised","Organised",64,37,33,38,37,49,"Organised","Organised",59,37,42,34,26.3,25.39,0,0,9,1,-2,12,-8,27,-5,-12,22,8,0.91
"794",2015-10-08,"Argentina","Ecuador",0,2,"FIFA World Cup qualification",82,69,86,71,80,70,81,67,32,50,39,64,"Organised","Organised",36,50,34,65,68,50,"Free Form","Organised",55,45,60,35,26.91,26.35,0,13,15,10,14,-18,-25,-14,-31,18,10,25,0.559999999999999
"795",2015-10-08,"Uruguay","Bolivia",0,0,"FIFA World Cup qualification",76,67,75,71,74,64,77,67,36,33,55,30,"Organised","Organised",34,32,51,29,37,49,"Organised","Organised",56,45,44,34,25.96,26.48,0,9,4,10,10,3,25,2,22,-12,11,10,-0.52
"796",2015-10-08,"Brazil","Chile",0,2,"FIFA World Cup qualification",82,76,82,76,80,76,83,73,62,62,48,42,"Organised","Organised",42,50,57,65,54,54,"Organised","Organised",37,44,61,35,24.96,27.26,0,6,6,4,10,0,6,-8,-8,0,-7,26,-2.3
"797",2015-10-08,"Colombia","Peru",2,0,"FIFA World Cup qualification",78,71,81,71,78,71,75,70,50,50,49,64,"Organised","Organised",50,50,50,65,65,50,"Organised","Organised",55,45,45,35,24.7,26.09,1,7,10,7,5,0,-15,0,-15,15,10,10,-1.39
"798",2015-10-08,"Germany","Ireland",0,1,"UEFA Euro qualification",84,74,82,74,82,75,78,71,63,45,40,45,"Organised","Organised",48,50,48,40,63,50,"Organised","Organised",57,40,44,40,24.96,27.74,0,10,8,7,7,18,-5,-2,8,13,17,4,-2.78
"799",2015-10-08,"Greece","Northern Ireland",1,3,"UEFA Euro qualification",74,69,78,69,73,69,74,67,55,57,60,55,"Organised","Organised",70,45,60,50,62,62,"Organised","Organised",56,50,30,40,25.83,26.43,0,5,9,4,7,-2,5,25,10,0,6,-10,-0.600000000000001
