date,strong_team,weak_team,win,tournament,strong_team/other-data/decision-trees-split/football/strong_team.csv,strong_score,strong_overall,strong_avg_age,dif_overall,dif_attack,dif_deffense,dif_bu_speed,dif_bu_passing,dif_cc_crossing,dif_cc_passing,dif_cc_shooting,dif_aggression,dif_preassure,dif_avg_age,weak_team/other-data/decision-trees-split/football/weak_team.csv,weak_score,weak_overall,weak_avg_age,weak_bu_speed,weak_bu_passing,weak_bu_positioning,weak_attack,weak_deffense,weak_aggression,weak_preassure,weak_cc_crossing,weak_cc_passing,weak_cc_shooting,weak_cc_positioning,strong_bu_speed,strong_bu_passing,strong_bu_positioning,strong_attack,strong_deffense,strong_aggression,strong_preassure,strong_cc_crossing,strong_cc_passing,strong_cc_shooting,strong_cc_positioning
2012-11-14,Italy,France,0,Friendly,Italy,1,83,26.88,0,2,-2,-3,-1,13,16,-2,9,9,0.719999999999999,France,2,83,26.16,48,36,Organised,81,82,46,36,52,49,52,Organised,45,35,Organised,83,80,55,45,65,65,50,Organised
2012-11-14,Australia,Korea Republic,1,Friendly,Australia,2,72,27.16,1,-2,0,-27,2,28,-56,-15,-9,-27,2.96,Korea Republic,1,71,24.2,66,57,Organised,72,68,48,61,50,78,45,Organised,39,59,Organised,70,68,39,34,78,22,30,Organised
2012-11-14,Germany,Netherlands,0,Friendly,Germany,0,84,23.92,2,1,5,30,6,3,-19,-3,-2,2,-1.92,Netherlands,0,82,25.84,29,34,Organised,81,75,49,42,45,67,66,Organised,59,40,Organised,82,80,47,44,48,48,63,Organised
2012-11-14,Uruguay,Poland,1,Friendly,Uruguay,3,79,26.76,3,7,5,25,16,8,32,8,17,8,1.28,Poland,1,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,75,55,Organised,81,77,55,45,50,65,50,Free Form
2012-11-14,Uruguay,Poland,1,Friendly,Uruguay,3,79,26.76,3,7,5,25,16,8,32,8,17,8,1.28,Poland,1,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,75,55,Organised,72,69,45,33,32,33,48,Organised
2012-11-14,Uruguay,Poland,1,Friendly,Uruguay,3,79,26.76,3,7,5,25,16,8,32,8,17,8,1.28,Poland,1,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,33,52,Organised,81,77,55,45,50,65,50,Free Form
2012-11-14,Uruguay,Poland,1,Friendly,Uruguay,3,79,26.76,3,7,5,25,16,8,32,8,17,8,1.28,Poland,1,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,33,52,Organised,72,69,45,33,32,33,48,Organised
2012-11-14,Belgium,Romania,0,Friendly,Belgium,1,79,23.88,6,2,9,-3,-3,2,8,-9,0,13,-2.2,Romania,2,73,26.08,51,56,Organised,74,69,42,35,55,48,55,Organised,48,53,Organised,76,78,42,48,57,56,46,Organised
2012-11-14,Russia,USA,0,Friendly,Russia,2,79,27.2,4,7,4,25,3,13,5,13,7,6,1.76,USA,2,75,25.44,35,55,Organised,70,72,35,35,50,65,35,Organised,60,58,Organised,77,76,42,41,63,70,48,Organised
2012-11-14,England,Sweden,0,Friendly,England,2,83,26.04,6,7,8,14,17,28,18,-17,-12,1,-1.28,Sweden,4,77,27.32,49,32,Organised,75,73,59,42,39,33,68,Organised,63,49,Organised,82,81,47,43,67,51,51,Organised
2012-11-14,Turkey,Denmark,0,Friendly,Turkey,1,77,25.16,1,1,0,-25,-17,-2,10,-10,0,3,-1.32,Denmark,1,76,26.48,65,50,Organised,73,73,44,47,51,38,49,Organised,40,33,Organised,74,73,44,50,49,48,39,Organised
2012-11-21,Brazil,Argentina,0,Friendly,Brazil,1,83,25.6,1,-3,6,29,-2,8,16,-14,-13,1,-0.1999999999999989,Argentina,2,82,25.8,32,39,Free Form,86,77,55,60,36,41,68,Free Form,61,37,Organised,83,83,42,61,44,57,54,Organised
2013-01-08,Norway,South Africa,1,Friendly,Norway,1,74,26.52,3,3,6,31,22,-14,17,4,2,-22,1.4,South Africa,0,71,25.12,39,37,Organised,70,67,45,55,66,51,57,Organised,70,59,Organised,73,73,47,33,52,68,61,Organised
2013-01-14,Ivory Coast,Egypt,1,Friendly,Ivory Coast,4,78,26.96,9,14,6,12,-15,20,22,1,14,14,-0.640000000000001,Egypt,2,69,27.6,54,57,Organised,66,67,37,37,53,37,52,Organised,66,42,Organised,80,73,51,51,73,59,53,Organised
2013-01-26,Sweden,Finland,1,King's Cup,Sweden,3,77,27.32,6,7,6,-7,-26,-14,-14,15,29,9,2.36,Finland,0,71,24.96,56,58,Organised,68,67,30,33,53,47,53,Organised,49,32,Organised,75,73,59,42,39,33,68,Organised
2013-02-02,Poland,Romania,1,Friendly,Poland,4,76,25.48,3,0,3,-1,-17,-13,-15,-13,-4,2,-0.5999999999999979,Romania,1,73,26.08,51,56,Organised,74,69,42,35,55,48,55,Organised,50,39,Organised,74,72,38,37,42,33,42,Organised
2013-02-06,Chile,Egypt,1,Friendly,Chile,2,76,25.8,7,10,3,8,-15,-3,28,2,7,-2,-1.8,Egypt,1,69,27.6,54,57,Organised,66,67,37,37,53,37,52,Organised,62,42,Organised,76,70,44,35,50,65,54,Organised
2013-02-06,Croatia,Korea Republic,1,Friendly,Croatia,4,78,26.64,7,6,6,-7,-13,24,-39,16,13,0,2.44,Korea Republic,0,71,24.2,66,57,Organised,72,68,48,61,50,78,45,Organised,59,44,Organised,78,74,61,61,74,39,61,Organised
2013-02-06,England,Brazil,1,Friendly,England,2,83,26.04,0,-1,-2,2,12,23,-6,-3,5,-18,0.439999999999998,Brazil,1,83,25.6,61,37,Organised,83,83,42,61,44,57,54,Organised,63,49,Organised,82,81,47,43,67,51,51,Organised
2013-02-06,England,Brazil,1,Friendly,England,2,83,26.04,0,-1,-2,2,12,23,-6,-3,5,-18,0.439999999999998,Brazil,1,83,25.6,61,37,Organised,83,83,42,61,45,50,62,Organised,63,49,Organised,82,81,47,43,67,51,51,Organised
2013-02-06,Germany,France,1,Friendly,Germany,2,84,23.92,1,1,-2,11,4,-4,-1,11,1,8,-2.24,France,1,83,26.16,48,36,Organised,81,82,46,36,52,49,52,Organised,59,40,Organised,82,80,47,44,48,48,63,Organised
2013-02-06,Switzerland,Greece,0,Friendly,Switzerland,0,76,24.04,1,-2,-1,15,8,-15,-10,-20,22,23,-2.12,Greece,0,75,26.16,26,39,Organised,73,75,23,24,60,47,52,Organised,41,47,Organised,71,74,45,47,45,37,32,Organised
2013-02-06,Ireland,Poland,1,Friendly,Ireland,2,77,26.72,1,1,0,-5,6,8,7,8,2,3,1.24,Poland,0,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,67,30,Organised,83,80,30,30,60,55,40,Organised
2013-02-06,Ireland,Poland,1,Friendly,Ireland,2,77,26.72,1,1,0,-5,6,8,7,8,2,3,1.24,Poland,0,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,67,30,Organised,75,72,40,40,50,40,50,Organised
2013-02-06,Ireland,Poland,1,Friendly,Ireland,2,77,26.72,1,1,0,-5,6,8,7,8,2,3,1.24,Poland,0,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,45,45,Organised,83,80,30,30,60,55,40,Organised
2013-02-06,Ireland,Poland,1,Friendly,Ireland,2,77,26.72,1,1,0,-5,6,8,7,8,2,3,1.24,Poland,0,76,25.48,50,39,Organised,74,72,38,37,42,33,42,Organised,45,45,Organised,75,72,40,40,50,40,50,Organised
2013-02-06,Italy,Netherlands,0,Friendly,Italy,1,83,26.88,1,2,5,16,1,20,-2,-16,6,3,1.04,Netherlands,1,82,25.84,29,34,Organised,81,75,49,42,45,67,66,Organised,45,35,Organised,83,80,55,45,65,65,50,Organised
2013-02-06,Portugal,Ecuador,0,Friendly,Portugal,2,82,26.76,9,8,12,-1,-19,2,-37,-2,-8,12,1.16,Ecuador,3,73,25.6,50,50,Organised,72,67,55,35,50,65,50,Organised,49,31,Organised,80,79,47,47,52,28,48,Organised
2013-02-06,Romania,Australia,1,Friendly,Romania,3,73,26.08,1,4,1,12,-3,-23,26,25,3,1,-1.08,Australia,2,72,27.16,39,59,Organised,70,68,39,34,78,22,30,Organised,51,56,Organised,74,69,42,35,55,48,55,Organised
2013-02-06,Spain,Uruguay,1,Friendly,Spain,3,87,26.04,8,3,6,-38,-15,-13,-24,6,-5,-8,-0.7200000000000021,Uruguay,1,79,26.76,75,55,Organised,81,77,55,45,50,65,50,Free Form,37,40,Organised,84,83,50,37,37,41,56,Free Form
2013-02-06,Argentina,Sweden,1,Friendly,Argentina,3,82,25.8,5,11,4,-17,7,-3,8,0,-4,18,-1.52,Sweden,2,77,27.32,49,32,Organised,75,73,59,42,39,33,68,Organised,32,39,Free Form,86,77,55,60,36,41,68,Free Form
2013-03-21,Italy,Brazil,0,Friendly,Italy,2,83,26.78,1,-2,-2,-17,2,23,8,-4,18,-16,1.08,Brazil,2,82,25.7,62,48,Organised,82,83,37,61,42,57,54,Organised,45,50,Organised,80,81,55,45,65,65,50,Organised
2013-03-22,Argentina,Venezuela,1,FIFA World Cup qualification,Argentina,3,82,25.91,11,12,9,3,6,11,9,36,11,27,-0.52,Venezuela,0,71,26.43,29,33,Organised,74,70,44,33,25,32,32,Organised,32,39,Free Form,86,79,55,60,36,41,68,Free Form
2013-03-22,Argentina,Venezuela,1,FIFA World Cup qualification,Argentina,3,82,25.91,11,12,9,3,6,11,9,36,11,27,-0.52,Venezuela,0,71,26.43,29,33,Organised,74,70,44,33,25,32,32,Organised,32,39,Free Form,72,75,42,43,56,53,56,Free Form
2013-03-22,Argentina,Venezuela,1,FIFA World Cup qualification,Argentina,3,82,25.91,11,12,9,3,6,11,9,36,11,27,-0.52,Venezuela,0,71,26.43,29,33,Organised,74,70,44,33,25,32,32,Organised,30,52,Free Form,86,79,55,60,36,41,68,Free Form
2013-03-22,Argentina,Venezuela,1,FIFA World Cup qualification,Argentina,3,82,25.91,11,12,9,3,6,11,9,36,11,27,-0.52,Venezuela,0,71,26.43,29,33,Organised,74,70,44,33,25,32,32,Organised,30,52,Free Form,72,75,42,43,56,53,56,Free Form
2013-03-22,Colombia,Bolivia,1,FIFA World Cup qualification,Colombia,5,78,27.3,12,11,10,17,5,18,21,16,10,11,0.870000000000001,Bolivia,0,66,26.43,33,30,Organised,71,66,45,34,32,29,49,Organised,50,35,Organised,82,76,55,45,50,50,65,Organised
2013-03-22,Czech Republic,Denmark,0,FIFA World Cup qualification,Czech Republic,0,75,26.61,1,4,1,-35,2,5,15,7,-2,-4,2.09,Denmark,3,74,24.52,65,50,Organised,68,74,44,47,51,38,49,Organised,32,39,Free Form,86,79,55,60,36,41,68,Free Form
2013-03-22,Czech Republic,Denmark,0,FIFA World Cup qualification,Czech Republic,0,75,26.61,1,4,1,-35,2,5,15,7,-2,-4,2.09,Denmark,3,74,24.52,65,50,Organised,68,74,44,47,51,38,49,Organised,32,39,Free Form,72,75,42,43,56,53,56,Free Form
2013-03-22,Czech Republic,Denmark,0,FIFA World Cup qualification,Czech Republic,0,75,26.61,1,4,1,-35,2,5,15,7,-2,-4,2.09,Denmark,3,74,24.52,65,50,Organised,68,74,44,47,51,38,49,Organised,30,52,Free Form,86,79,55,60,36,41,68,Free Form
2013-03-22,Czech Republic,Denmark,0,FIFA World Cup qualification,Czech Republic,0,75,26.61,1,4,1,-35,2,5,15,7,-2,-4,2.09,Denmark,3,74,24.52,65,50,Organised,68,74,44,47,51,38,49,Organised,30,52,Free Form,72,75,42,43,56,53,56,Free Form
2013-03-22,Romania,Hungary,0,FIFA World Cup qualification,Romania,2,71,25.13,1,1,5,-1,3,-12,10,12,-8,-5,0.0399999999999991,Hungary,2,70,25.09,52,53,Organised,71,66,50,40,67,38,43,Organised,51,56,Organised,72,71,42,35,55,48,55,Organised
2013-03-22,Chile,Peru,0,FIFA World Cup qualification,Chile,0,76,26.04,4,2,4,12,-9,0,30,-11,-1,-20,-0.7899999999999989,Peru,1,72,26.83,50,51,Organised,75,69,45,55,50,35,65,Organised,62,42,Organised,77,73,44,35,50,65,54,Organised
2013-03-22,Spain,Finland,0,FIFA World Cup qualification,Spain,1,86,27.0,17,17,17,-19,-18,-16,-6,3,20,4,1.09,Finland,1,69,25.91,56,58,Organised,69,66,30,33,53,47,53,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2013-03-22,Sweden,Ireland,0,FIFA World Cup qualification,Sweden,0,76,27.39,2,8,2,4,-13,-11,-7,18,19,2,0.560000000000002,Ireland,0,74,26.83,45,45,Organised,75,72,40,40,50,40,50,Organised,49,32,Organised,83,74,59,42,39,33,68,Organised
2013-03-22,Uruguay,Paraguay,0,FIFA World Cup qualification,Uruguay,1,79,27.22,5,2,9,42,3,0,17,19,1,-2,-1.48,Paraguay,1,74,28.7,33,52,Organised,79,70,45,33,32,33,48,Organised,75,55,Organised,81,79,46,31,32,50,67,Free Form
2013-03-25,Brazil,Russia,0,Friendly,Brazil,1,82,25.7,4,4,7,17,3,-13,-13,19,2,26,-1.08,Russia,1,78,26.78,45,45,Organised,78,76,35,35,55,70,35,Organised,62,48,Organised,82,83,37,61,42,57,54,Organised
2013-03-26,Argentina,Bolivia,0,FIFA World Cup qualification,Argentina,1,82,25.91,16,15,13,-1,9,4,12,19,10,26,-0.52,Bolivia,1,66,26.43,33,30,Organised,71,66,45,34,32,29,49,Organised,32,39,Free Form,86,79,55,60,36,41,68,Free Form
2013-03-26,Uruguay,Chile,0,FIFA World Cup qualification,Uruguay,0,79,27.22,3,4,6,13,13,-18,-15,13,2,-4,1.18,Chile,2,76,26.04,62,42,Organised,77,73,44,35,50,65,54,Organised,75,55,Organised,81,79,46,31,32,50,67,Free Form
2013-03-26,Denmark,Bulgaria,0,FIFA World Cup qualification,Denmark,1,74,24.52,5,1,6,11,-4,-12,-14,16,14,-1,-2.35,Bulgaria,1,69,26.87,54,54,Organised,67,68,30,48,63,52,33,Organised,29,34,Organised,81,75,49,42,45,67,66,Organised
2013-03-26,Denmark,Bulgaria,0,FIFA World Cup qualification,Denmark,1,74,24.52,5,1,6,11,-4,-12,-14,16,14,-1,-2.35,Bulgaria,1,69,26.87,54,54,Organised,67,68,30,48,63,52,33,Organised,29,34,Organised,68,74,44,47,51,38,49,Organised
2013-03-26,Denmark,Bulgaria,0,FIFA World Cup qualification,Denmark,1,74,24.52,5,1,6,11,-4,-12,-14,16,14,-1,-2.35,Bulgaria,1,69,26.87,54,54,Organised,67,68,30,48,63,52,33,Organised,65,50,Organised,81,75,49,42,45,67,66,Organised
2013-03-26,Denmark,Bulgaria,0,FIFA World Cup qualification,Denmark,1,74,24.52,5,1,6,11,-4,-12,-14,16,14,-1,-2.35,Bulgaria,1,69,26.87,54,54,Organised,67,68,30,48,63,52,33,Organised,65,50,Organised,68,74,44,47,51,38,49,Organised
2013-03-26,Paraguay,Ecuador,0,FIFA World Cup qualification,Paraguay,1,74,28.7,2,7,4,-17,2,-18,-32,-2,-10,-2,3.0,Ecuador,4,72,25.7,50,50,Organised,72,66,55,35,50,65,50,Organised,33,52,Organised,79,70,45,33,32,33,48,Organised
2013-03-26,Paraguay,Ecuador,0,FIFA World Cup qualification,Paraguay,1,74,28.7,2,7,4,-17,2,-18,-32,-2,-10,-2,3.0,Ecuador,4,72,25.7,50,50,Organised,72,66,55,35,50,65,50,Organised,33,52,Organised,82,77,52,46,56,52,34,Free Form
2013-03-26,Paraguay,Ecuador,0,FIFA World Cup qualification,Paraguay,1,74,28.7,2,7,4,-17,2,-18,-32,-2,-10,-2,3.0,Ecuador,4,72,25.7,50,50,Organised,72,66,55,35,50,65,50,Organised,49,52,Free Form,79,70,45,33,32,33,48,Organised
2013-03-26,Paraguay,Ecuador,0,FIFA World Cup qualification,Paraguay,1,74,28.7,2,7,4,-17,2,-18,-32,-2,-10,-2,3.0,Ecuador,4,72,25.7,50,50,Organised,72,66,55,35,50,65,50,Organised,49,52,Free Form,82,77,52,46,56,52,34,Free Form
2013-03-26,Spain,France,1,FIFA World Cup qualification,Spain,1,86,27.0,4,0,2,-11,4,-15,-8,4,4,1,1.26,France,0,82,25.74,48,36,Organised,86,81,46,36,52,49,52,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2013-03-26,Ireland,Austria,0,FIFA World Cup qualification,Ireland,2,74,26.83,0,0,-1,8,-8,13,2,1,3,6,2.22,Austria,2,74,24.61,37,53,Organised,75,73,37,34,37,38,49,Organised,45,45,Organised,75,72,40,40,50,40,50,Organised
2013-03-26,Ireland,Austria,0,FIFA World Cup qualification,Ireland,2,74,26.83,0,0,-1,8,-8,13,2,1,3,6,2.22,Austria,2,74,24.61,37,53,Organised,75,73,37,34,37,38,49,Organised,45,45,Organised,80,81,59,46,70,66,53,Organised
2013-03-26,Ireland,Austria,0,FIFA World Cup qualification,Ireland,2,74,26.83,0,0,-1,8,-8,13,2,1,3,6,2.22,Austria,2,74,24.61,37,53,Organised,75,73,37,34,37,38,49,Organised,45,49,Organised,75,72,40,40,50,40,50,Organised
2013-03-26,Ireland,Austria,0,FIFA World Cup qualification,Ireland,2,74,26.83,0,0,-1,8,-8,13,2,1,3,6,2.22,Austria,2,74,24.61,37,53,Organised,75,73,37,34,37,38,49,Organised,45,49,Organised,80,81,59,46,70,66,53,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,53,54,Organised,77,73,58,46,58,68,40,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,53,54,Organised,79,74,58,46,58,68,40,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,53,54,Organised,80,80,46,36,52,49,52,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,53,54,Organised,77,73,58,46,58,68,40,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,53,54,Organised,79,74,58,46,58,68,40,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,53,54,Organised,80,80,46,36,52,49,52,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,48,36,Organised,77,73,58,46,58,68,40,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,48,36,Organised,79,74,58,46,58,68,40,Organised
2013-03-26,Mexico,USA,0,FIFA World Cup qualification,Mexico,0,75,25.52,1,3,1,12,-4,8,2,5,23,11,-1.05,USA,0,74,26.57,41,58,Organised,74,72,35,35,50,66,35,Organised,48,36,Organised,80,80,46,36,52,49,52,Organised
2013-03-26,Netherlands,Romania,1,FIFA World Cup qualification,Netherlands,4,81,25.61,10,9,4,-9,-22,7,7,-16,18,15,0.48,Romania,0,71,25.13,51,56,Organised,72,71,42,35,55,48,55,Organised,42,34,Organised,81,75,60,50,62,55,39,Organised
2013-03-26,Turkey,Hungary,0,FIFA World Cup qualification,Turkey,1,77,24.83,7,5,9,-12,-20,-18,10,-4,-6,10,-0.2600000000000019,Hungary,1,70,25.09,52,53,Organised,71,66,50,40,67,38,43,Organised,40,33,Organised,76,75,44,50,49,48,39,Organised
2013-03-26,Colombia,Venezuela,0,FIFA World Cup qualification,Colombia,0,78,27.3,7,8,6,21,2,25,18,33,11,12,0.870000000000001,Venezuela,1,71,26.43,29,33,Organised,74,70,44,33,25,32,32,Organised,50,35,Organised,82,76,55,45,50,50,65,Organised
2013-04-06,Brazil,Bolivia,1,Friendly,Brazil,4,82,25.7,16,12,16,29,18,10,28,5,-8,27,-0.470000000000002,Bolivia,0,66,26.17,33,30,Organised,71,66,45,34,32,29,49,Organised,70,62,Organised,81,79,46,58,37,59,70,Organised
2013-04-06,Brazil,Bolivia,1,Friendly,Brazil,4,82,25.7,16,12,16,29,18,10,28,5,-8,27,-0.470000000000002,Bolivia,0,66,26.17,33,30,Organised,71,66,45,34,32,29,49,Organised,70,62,Organised,83,82,37,61,42,57,54,Organised
2013-04-06,Brazil,Bolivia,1,Friendly,Brazil,4,82,25.7,16,12,16,29,18,10,28,5,-8,27,-0.470000000000002,Bolivia,0,66,26.17,33,30,Organised,71,66,45,34,32,29,49,Organised,62,48,Organised,81,79,46,58,37,59,70,Organised
2013-04-06,Brazil,Bolivia,1,Friendly,Brazil,4,82,25.7,16,12,16,29,18,10,28,5,-8,27,-0.470000000000002,Bolivia,0,66,26.17,33,30,Organised,71,66,45,34,32,29,49,Organised,62,48,Organised,83,82,37,61,42,57,54,Organised
2013-04-17,Mexico,Peru,0,Friendly,Mexico,0,75,26.0,3,4,5,3,3,8,33,-25,13,-9,-0.829999999999998,Peru,0,72,26.83,50,51,Organised,75,69,45,55,50,35,65,Organised,45,35,Organised,83,80,55,45,65,65,50,Organised
2013-04-17,Mexico,Peru,0,Friendly,Mexico,0,75,26.0,3,4,5,3,3,8,33,-25,13,-9,-0.829999999999998,Peru,0,72,26.83,50,51,Organised,75,69,45,55,50,35,65,Organised,45,35,Organised,79,74,58,46,58,68,40,Organised
2013-04-17,Mexico,Peru,0,Friendly,Mexico,0,75,26.0,3,4,5,3,3,8,33,-25,13,-9,-0.829999999999998,Peru,0,72,26.83,50,51,Organised,75,69,45,55,50,35,65,Organised,53,54,Organised,83,80,55,45,65,65,50,Organised
2013-04-17,Mexico,Peru,0,Friendly,Mexico,0,75,26.0,3,4,5,3,3,8,33,-25,13,-9,-0.829999999999998,Peru,0,72,26.83,50,51,Organised,75,69,45,55,50,35,65,Organised,53,54,Organised,79,74,58,46,58,68,40,Organised
2013-04-24,Brazil,Chile,0,Friendly,Brazil,2,82,25.7,6,8,9,0,6,-8,-8,0,-7,26,-0.129999999999999,Chile,2,76,25.83,62,42,Organised,75,73,44,35,50,65,54,Organised,62,48,Organised,83,82,37,61,42,57,54,Organised
2013-04-24,Brazil,Chile,0,Friendly,Brazil,2,82,25.7,6,8,9,0,6,-8,-8,0,-7,26,-0.129999999999999,Chile,2,76,25.83,62,42,Organised,75,73,44,35,50,65,54,Organised,62,48,Organised,80,79,42,48,37,56,33,Organised
2013-04-24,Brazil,Chile,0,Friendly,Brazil,2,82,25.7,6,8,9,0,6,-8,-8,0,-7,26,-0.129999999999999,Chile,2,76,25.83,62,42,Organised,75,73,44,35,50,65,54,Organised,30,36,Organised,83,82,37,61,42,57,54,Organised
2013-04-24,Brazil,Chile,0,Friendly,Brazil,2,82,25.7,6,8,9,0,6,-8,-8,0,-7,26,-0.129999999999999,Chile,2,76,25.83,62,42,Organised,75,73,44,35,50,65,54,Organised,30,36,Organised,80,79,42,48,37,56,33,Organised
2013-05-29,Germany,Ecuador,1,Friendly,Germany,4,84,24.22,12,12,16,14,-10,-9,-11,11,1,12,-1.56,Ecuador,2,72,25.78,50,50,Organised,73,66,55,35,50,65,50,Organised,64,40,Organised,85,82,56,47,41,54,61,Organised
2013-05-29,England,Ireland,0,Friendly,England,1,81,25.7,7,10,8,7,2,7,11,1,9,7,-1.13,Ireland,1,74,26.83,45,45,Organised,74,72,40,40,50,40,50,Organised,52,47,Organised,84,80,49,47,57,51,51,Organised
2013-05-29,Belgium,USA,1,Friendly,Belgium,4,80,24.65,7,10,11,-11,-22,-13,-10,-2,7,13,-1.39,USA,2,73,26.04,41,58,Organised,70,69,35,35,50,66,35,Organised,30,36,Organised,80,80,42,48,37,56,33,Free Form
2013-05-31,Turkey,Slovenia,0,Friendly,Turkey,0,77,25.13,5,6,3,-27,-17,-18,-16,-4,-15,8,-0.7400000000000021,Slovenia,2,72,25.87,67,50,Organised,72,71,59,42,67,64,43,Organised,40,33,Organised,78,74,44,50,49,48,39,Organised
2013-06-02,Brazil,England,0,Friendly,Brazil,2,82,25.57,1,-1,3,10,1,-15,6,3,-12,14,-0.129999999999999,England,2,81,25.7,52,47,Organised,84,80,49,47,57,51,51,Organised,62,48,Organised,83,83,37,61,42,57,54,Organised
2013-06-02,Germany,USA,0,Friendly,Germany,3,84,24.39,11,15,13,23,-18,-9,-12,26,21,12,-1.65,USA,4,73,26.04,41,58,Organised,70,69,35,35,50,66,35,Organised,64,40,Organised,85,82,56,47,41,54,61,Organised
2013-06-05,France,Uruguay,0,Friendly,France,0,81,25.3,2,0,1,-27,-19,20,-1,-15,0,5,-2.0,Uruguay,1,79,27.3,75,55,Organised,82,79,46,31,32,50,67,Free Form,45,35,Organised,83,80,55,45,65,65,50,Organised
2013-06-05,France,Uruguay,0,Friendly,France,0,81,25.3,2,0,1,-27,-19,20,-1,-15,0,5,-2.0,Uruguay,1,79,27.3,75,55,Organised,82,79,46,31,32,50,67,Free Form,45,35,Organised,82,80,46,36,52,49,52,Organised
2013-06-05,France,Uruguay,0,Friendly,France,0,81,25.3,2,0,1,-27,-19,20,-1,-15,0,5,-2.0,Uruguay,1,79,27.3,75,55,Organised,82,79,46,31,32,50,67,Free Form,48,36,Organised,83,80,55,45,65,65,50,Organised
2013-06-05,France,Uruguay,0,Friendly,France,0,81,25.3,2,0,1,-27,-19,20,-1,-15,0,5,-2.0,Uruguay,1,79,27.3,75,55,Organised,82,79,46,31,32,50,67,Free Form,48,36,Organised,82,80,46,36,52,49,52,Organised
2013-06-07,Argentina,Colombia,0,FIFA World Cup qualification,Argentina,0,82,26.83,4,7,3,-18,4,-14,-9,3,0,15,-0.210000000000001,Colombia,0,78,27.04,50,35,Organised,79,75,55,45,50,50,65,Organised,32,39,Free Form,86,78,55,60,36,41,68,Free Form
2013-06-07,Sweden,Austria,0,FIFA World Cup qualification,Sweden,1,75,27.17,1,7,-1,12,-21,2,-5,19,22,8,2.74,Austria,2,74,24.43,37,53,Organised,73,74,37,34,37,38,49,Organised,49,32,Organised,80,73,59,42,39,33,68,Organised
2013-06-07,Venezuela,Bolivia,0,FIFA World Cup qualification,Venezuela,1,71,25.96,5,3,6,-4,3,-7,3,-17,-1,-1,-0.210000000000001,Bolivia,1,66,26.17,33,30,Organised,71,64,45,34,32,29,49,Organised,29,33,Organised,74,70,44,33,25,32,32,Organised
2013-06-07,Italy,Czech Republic,0,FIFA World Cup qualification,Italy,0,83,26.22,8,8,7,15,-3,14,13,-3,17,3,0.57,Czech Republic,0,75,25.65,30,52,Free Form,73,74,42,43,56,53,56,Free Form,45,49,Organised,81,81,59,46,70,66,53,Organised
2013-06-07,Chile,Paraguay,1,FIFA World Cup qualification,Chile,2,76,25.91,2,-2,2,29,-10,18,32,6,-1,2,-2.7,Paraguay,1,74,28.61,33,52,Organised,79,70,45,33,32,33,48,Organised,62,42,Organised,77,72,44,35,50,65,54,Organised
2013-06-07,Chile,Paraguay,1,FIFA World Cup qualification,Chile,2,76,25.91,2,-2,2,29,-10,18,32,6,-1,2,-2.7,Paraguay,1,74,28.61,33,52,Organised,79,70,45,33,32,33,48,Organised,62,42,Organised,76,76,47,50,49,48,52,Organised
